KEGG_PATHWAY	KEGG_FORMULA	KEGG_CPD	adduct_polarity	adduct_name	adduct_formula_add	adduct_formula_sub	adduct_charge	adduct_nmol	adduct_massdiff	abundance	mz	lb	ub	lb_extended	ub_extended
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0022917552564495933	183.52508908829884	183.52325383740796	183.52692433918975	183.50673657939	183.54344159720767
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.544498896882922e-4	184.026095858666	184.02425559770742	184.0279361196246	184.00769324908012	184.04449846825187
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.0970961897549206e-5	184.5272661911039	184.525420918442	184.52911146376582	184.5088134644848	184.545718917723
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.6831500562747367e-6	185.02831391950176	185.02646363636256	185.03016420264098	185.0098110881098	185.0468167508937
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.143772663109618e-7	185.52944450937298	185.5275892149279	185.5312998038181	185.51089156492205	185.5479974538239
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.266919376492289e-9	186.0305161392383	186.02865583407691	186.03237644439972	186.01191308762438	186.04911919085222
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.128601490365402e-10	186.53162443740746	186.5297591211631	186.53348975365185	186.51297127496372	186.5502775998512
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	0.8617224721879752	365.05038874826	365.04673824437253	365.0540392521475	365.01388370938514	365.08689378713484
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	0.11326972333107928	366.0531062660476	366.049445734985	366.0567667971103	366.016500955421	366.08971157667423
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	0.022435459865671616	367.05498092246904	367.0513103726598	367.0586514722783	367.0182754243768	367.0916864205613
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	0.0022947747705906593	368.0574602002938	368.05377962569185	368.0611407748958	368.02065445427377	368.09426594631384
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	2.5475548549330643e-4	369.0594739247904	369.05578333005116	369.06316451952966	369.0225679773979	369.09637987218287
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	2.100598373671782e-5	370.06181598875065	370.05811537059077	370.0655166069106	370.02480980715177	370.09882217034954
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	1.686043228050928e-6	371.0639120947753	371.06020145565435	371.06762273389626	371.0268057035658	371.10101848598475
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	1.1461258222945637e-7	372.0661743191322	372.062453657389	372.0698949808754	372.02896770170025	372.1033809365641
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	7.2829859285324606e-9	373.06831847052547	373.06458778734077	373.0720491537102	373.0310116386784	373.1056253023725
path:map00230	C10H15N4O9P	cpd:C04734	negative	[M-H]-	""	H	-1	1	-1.007276	4.138882579206586e-10	374.07053602260254	374.06679531724234	374.0742767279628	374.0331289690003	374.1079430762048
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8747699564303568	168.51610662826	168.51442146719373	168.51779178932628	168.49925501759716	168.53295823892282
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.10177937571211186	169.01752004230173	169.0158298671013	169.01921021750215	169.0006182902975	169.03442179430596
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0211990702913552	169.51840196198123	169.51670677796162	169.52009714600086	169.50145012178504	169.5353538021774
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.002004879080843757	170.01969426369484	170.0179940667522	170.02139446063748	170.00269229426848	170.0366962331212
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.2738544789050187e-4	170.52065860744025	170.5189534008542	170.52236381402633	170.5036065415795	170.537710673301
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.780033889446207e-5	171.02187139266093	171.020161173947	171.02358161137485	171.00476920552165	171.0389735798002
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.4325307018063984e-6	171.5228912073974	171.52117597848533	171.52460643630948	171.50573891827668	171.54004349651814
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	9.391313973368365e-8	172.02405206819554	172.02233182767486	172.02577230871623	172.0068496629887	172.04125447340238
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.910415973362821e-9	172.5251087750211	172.52338352393335	172.52683402610884	172.50785626414358	172.5423612858986
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.266582150231792e-10	173.0262371061264	173.02450684375535	173.02796736849746	173.00893448241578	173.043539729837
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	0.8746387409368922	338.03948971126	338.0361093163629	338.0428701061571	338.00568576228886	338.0732936602311
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	0.10189532429921958	339.04232098197974	339.03893055876995	339.0457114051896	339.0084167498816	339.0762252140779
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	0.021211157337168315	340.0440836269109	340.04068318607466	340.0474840677472	340.0100792185482	340.0780880352736
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	0.002007758209525333	341.0466708297099	341.04326036300165	341.0500812964182	341.01256616262697	341.08077549679285
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	2.2765207193544486e-4	342.04859941348406	342.04517892748993	342.05201989947824	342.01439455354273	342.0828042734254
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	1.783177666081147e-5	343.05102660643377	343.0475960961677	343.05445711669984	343.0167215037731	343.0853317090944
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	1.4349858730352966e-6	344.05306675347344	344.0496262228059	344.056507284141	344.0186614467981	344.0874720601488
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	9.411393236799455e-8	345.05538962120767	345.0519390673115	345.0588401751039	345.0208840822456	345.08989516016976
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	5.923616381926869e-9	346.0575039056375	346.05404333059846	346.06096448067655	346.02289815524693	346.092109656028
path:map00230	C9H14N3O9P	cpd:C04751	negative	[M-H]-	""	H	-1	1	-1.007276	3.2749577868693006e-10	347.05976154976844	347.05629095215295	347.063232147384	347.0250555736135	347.0944675259234
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8272871675781373	226.02957816175999	226.02731786597838	226.03183845754162	226.00697520394382	226.05218111957615
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.13766516448935415	226.53101077631104	226.52874546620328	226.53327608641882	226.5083576752334	226.55366387738866
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.030667960924153963	227.03195518274305	227.02968486319122	227.0342255022949	227.0092519872248	227.0546583782613
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0038300386662684536	227.53322644773834	227.53095111547387	227.53550178000285	227.51047312509357	227.55597977038312
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.951565120324442e-4	228.03424867066448	228.03196832817778	228.0365290131512	228.0114452457974	228.05705209553156
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.935755642955795e-5	228.53543910255374	228.53315374816273	228.53772445694477	228.51258555864348	228.558292646464
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.7310755409707244e-6	229.0365021029047	229.03421173788368	229.03879246792576	229.01359845269442	229.059405753115
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.9063135521065147e-7	229.53764962095244	229.53535424445624	229.53994499744866	229.51469585599034	229.56060338591453
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.029707183703078e-8	230.03873429524626	230.0364339079033	230.0410346825892	230.01573042181673	230.0617381686758
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.122010040832487e-9	230.53985889843344	230.53755349984445	230.54216429702242	230.5168049125436	230.56291288432328
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	0.8271630745030006	453.06643277826	453.0619021139322	453.0709634425878	453.0211261349822	453.1117394215378
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	0.13776860778981748	454.06930108024454	454.0647603872338	454.07384177325537	454.0238941501365	454.11470801035256
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	0.030684010504688747	455.07118977323046	455.06663906133275	455.0757404851282	455.02568265425316	455.11669689220776
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	0.0038340643546071365	456.0737338306214	456.0691730932831	456.07829456795974	456.02812645723833	456.11934120400446
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	4.956567443555797e-4	457.0757787016537	457.0712079438667	457.08034945944075	457.03007112378356	457.1214862795238
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	4.942442627289838e-5	458.07816051447054	458.0735797328654	458.0827412960757	458.0323526984191	458.12396833052196
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	4.737769513104013e-6	459.080287146864	459.07569634399255	459.0848779497355	459.03437911814933	459.1261951755787
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	3.912824218385154e-7	460.0825829182112	460.077982092382	460.0871837440404	460.0365746599194	460.128591176503
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	3.035112197953683e-8	461.0847529748326	461.0801421273029	461.0893638223624	461.0386444995351	461.1308614501301
path:map00230	C13H19N4O12P	cpd:C04823	negative	[M-H]-	""	H	-1	1	-1.007276	2.1262363001019165e-9	462.08700285998196	462.0823819899534	462.0916237300106	462.04079415969596	462.13321156026797
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.9563483797064093	40.516897135760004	40.51649196678865	40.517302304731366	40.51284544604643	40.52094882547358
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.04288021246839212	41.01781255293286	41.01740237480733	41.018222731058394	41.013710771677566	41.02191433418815
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.644695710568496e-4	41.5184954509394	41.51808026598489	41.51891063589391	41.5143436013943	41.52264730048449
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.9047122844271835e-6	42.01887535706337	42.018455168309806	42.019295545816945	42.014673469527665	42.02307724459908
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.345674488229835e-8	42.518923504687486	42.51849831545244	42.51934869392254	42.51467161233702	42.52317539703795
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	8.501318883153028e-11	43.01879384862649	43.018363660688	43.01922403656498	43.014491969241625	43.02309572801135
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	9.919782547308389e-14	43.51887147347492	43.518436284760185	43.519306662189656	43.51451958632757	43.52322336062226
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.4243909680915404e-17	44.02117851574199	44.02073830395683	44.02161872752715	44.01677639789041	44.02558063359356
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.643396021481128e-21	44.523956264156126	44.52351102459349	44.52440150371877	44.51950386852971	44.52840865978254
path:map00230	C3H5N3	cpd:C05239	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.2023943731899995e-25	45.02689695926	45.026446690290406	45.027347228229594	45.022394269564074	45.031399648955926
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	0.9562049274494533	82.04107072626	82.04025031555274	82.04189113696727	82.03286661918737	82.04927483333263
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	0.04301723269347781	83.04291638669545	83.04208595753158	83.04374681585932	83.03461209505679	83.05122067833412
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	7.707869324914498e-4	84.04430833739231	84.04346789430893	84.04514878047569	84.03590390655857	84.05271276822604
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	7.018347013243047e-6	85.04511730835794	85.04426685718487	85.04596775953104	85.03661279662711	85.05362182008878
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	3.448743321323008e-8	86.04530907214257	86.04444861905185	86.0461695252333	86.03670454123537	86.05391360304978
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	9.001894858555029e-11	87.04522853449299	87.04435808220765	87.04609898677835	87.03652401163954	87.05393305734644
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	1.1193492412399244e-13	88.04571678281151	88.04483632564369	88.04659723997935	88.03691221113323	88.0545213544898
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	4.9118446915425836e-17	89.05013716652654	89.04924666515488	89.05102766789821	89.04123215280988	89.0590421802432
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	9.779285964215214e-21	90.05556782512384	90.0546672694456	90.0564683808021	90.04656226834133	90.06457338190636
path:map00230	C3H5N3	cpd:C05239	negative	[M-H]-	""	H	-1	1	-1.007276	9.167158046255713e-25	91.06137076657068	91.06046015286302	91.06228138027835	91.05226462949402	91.07047690364733
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8725740218887656	125.03565101926	125.03440066274982	125.0369013757702	125.02314745415808	125.04815458436192
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11251064420934717	125.53699042490942	125.53573505500518	125.53824579481368	125.52443672586693	125.5495441239519
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.013687251595869965	126.03802860191857	126.03676822163256	126.0392889822046	126.02542479905838	126.05063240477875
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0011427168541152707	126.53920663645839	126.53794124439203	126.54047202852476	126.52655271579475	126.55186055712203
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	8.03833261010178e-5	127.04030539227604	127.03903498922212	127.04157579532998	127.02760136173681	127.05300942281526
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.7350177693739786e-6	127.54142861936833	127.54015320508215	127.54270403365453	127.5286744765064	127.55418276223027
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.3651612837548347e-7	128.04254576609043	128.04126534063278	128.0438261915481	128.02974151151383	128.05535002066702
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.0201362458622352e-8	128.54365775171806	128.54237231514054	128.54494318829558	128.53080338594287	128.55651211749324
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.7819921039435437e-10	129.04477657589592	129.04348612813018	129.0460670236617	129.03187209823832	129.05768105355352
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.2009041485488278e-11	129.54589517670007	129.5445997177483	129.54719063565184	129.5329405871824	129.55884976621775
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	0.8724431357854823	251.07857849325998	251.07606770747506	251.08108927904493	251.05347063541066	251.1036863511093
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	0.11262465371599907	252.08126148588872	252.07874067327387	252.0837822985036	252.05605335974013	252.1064696120373
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	0.013702075104761988	253.08333883213461	253.0808079987463	253.08586966552295	253.0580304982514	253.10864716601782
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	0.001144598534326534	254.0856967602642	254.0831559032966	254.0882376172318	254.06028819058818	254.11110532994022
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	8.054267613021993e-5	255.0878959205658	255.08534504160662	255.09044679952504	255.06238713097375	255.11340471015788
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	4.746365015623725e-6	256.09014393191126	256.08758303047193	256.0927048333506	256.0645349175181	256.11575294630444
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	2.3719090362163326e-7	257.0923800918079	257.089809168007	257.09495101560884	257.0666708537987	257.1180893298171
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	1.023530967350988e-8	258.09460600585146	258.0920250597914	258.0971869519115	258.0687965452509	258.120415466452
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	3.796726848815885e-10	259.09684588544496	259.09425491698613	259.09943685390385	259.0709362008564	259.1227555700335
path:map00230	C10H12N4O4	cpd:C05512	negative	[M-H]-	""	H	-1	1	-1.007276	1.2063970010824609e-11	260.0990858038261	260.0964848129681	260.10168679468416	260.0730758952457	260.12509571240645
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8663586594339407	149.02802296425997	149.02653268403034	149.02951324448964	149.01312016196354	149.0429257665564
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11269923369263925	149.52936912412096	149.52787383042974	149.5308644178122	149.51441618720855	149.54432206103337
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.018928339530670354	150.03033767394808	150.02883737057135	150.03183797732484	150.0153346401807	150.04534070771547
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0018259790657375347	150.53155365754844	150.53004834201187	150.53305897308502	150.51650050218268	150.5466068129142
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.738047970510336e-4	151.03259067680926	151.0310803509025	151.03410100271603	151.0174874177416	151.04769393587694
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.3029946192060971e-5	151.53373987212356	151.53222453472486	151.5352552095223	151.51858649813636	151.54889324611077
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	8.968054163345659e-7	152.03481276394396	152.03329241581633	152.03633311207162	152.01960928266757	152.05001624522035
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.368326151273919e-8	152.5359282660616	152.53440290677895	152.53745362534428	152.520674673235	152.5511818588882
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.8981548388471423e-9	153.03701872557951	153.03548835539226	153.03854909576677	153.02171502370695	153.05232242745208
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.4054750338682228e-10	153.53811943303282	153.5365840518385	153.53965481422716	153.52276562108952	153.55347324497612
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	0.8662287056350256	299.06332238326	299.0603317500362	299.0663130164839	299.0334160510217	299.09322871549836
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	0.11281228260650045	300.0660188320623	300.063018171874	300.0690194922506	300.0360122301791	300.0960254339455
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	0.018942405164794653	301.067955675501	301.0649449959443	301.0709663550578	301.0378488799335	301.09806247106854
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	0.0018285444198072748	302.07038973978615	302.06736903588876	302.07341044368354	302.0401827008122	302.1005967787601
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	1.7405262319133662e-4	303.072464421938	303.0694336972938	303.0754951465822	303.0421571754958	303.10277166838017
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	1.3054062419689816e-5	304.0747641443162	304.07172339667477	304.07780489195767	304.04435666790175	304.10517162073063
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	8.98625387450925e-7	305.07691096740655	305.07386019829687	305.0799617365162	305.04640327630983	305.10741865850326
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	5.3809729835962465e-8	306.07914310097607	306.0760823095451	306.0822038924071	306.04853518666596	306.1097510152862
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	2.9057726048482263e-9	307.08132525629685	307.0782544430443	307.0843960695494	307.05061712377125	307.11203338882245
path:map00230	C10H12N4O7	cpd:C05513	negative	[M-H]-	""	H	-1	1	-1.007276	1.409611444871413e-10	308.08352788912725	308.0804470538484	308.0866087244062	308.0527195363384	308.11433624191613
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8417874002544186	193.52954835026	193.5276130547765	193.53148364574352	193.51019539542497	193.54890130509503
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.13214626195216417	194.03088395757078	194.0289436487312	194.03282426641036	194.01148086917502	194.05028704596654
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.02321925748100337	194.53188915701196	194.5299438381204	194.53383447590355	194.51243596809627	194.55134234592765
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0025590655799410983	195.0330857289124	195.0311353980551	195.0350360597697	195.0135824203395	195.0525890374853
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.639906556983666e-4	195.53414701073245	195.53219166926235	195.53610235220256	195.51459359603138	195.55370042543353
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.2209622868133665e-5	196.03528445105982	196.03332409821533	196.03724480390434	196.0156809226147	196.05488797950494
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.693318839798855e-6	196.5363697011875	196.5344043374905	196.53833506488454	196.5167160642174	196.55602333815762
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.138074292654733e-7	197.03748094404529	197.03551056923587	197.03945131885473	197.01777719595088	197.05718469213969
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.925919913075147e-9	197.53857558509782	197.53660019934196	197.54055097085367	197.51882172753932	197.55832944265632
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.816596475501595e-10	198.03967605624703	198.03769565948647	198.04165645300762	198.01987208864142	198.05948002385264
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	0.8416611321443803	388.06637315526	388.0624924915285	388.0702538189916	388.0275665179445	388.10517979257554
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	0.1322527081229095	389.06904781226683	389.06515712178873	389.072938502745	389.0301409074856	389.1079547170481
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	0.023235596531674042	390.07105840832844	390.0671576977444	390.07495911891255	390.0320513024876	390.11006551416926
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	0.002562164608726258	391.0734531917671	391.0695424572352	391.07736392629903	391.03434584644793	391.11256053708627
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	2.64334916937003e-4	392.0755765088064	392.07165575304134	392.07949726457156	392.03636895115557	392.1147840664573
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	2.2245890023058198e-5	393.07785248036043	393.0739217018357	393.08178325888525	393.0385446951124	393.11716026560845
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	1.696396285403105e-6	394.08002392112434	394.07608312088513	394.0839647213636	394.0406159187322	394.11943192351646
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	1.140443559770533e-7	395.0822473724364	395.0782965499627	395.0861981949102	395.0427391476992	395.12175559717366
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	6.941952139478007e-9	396.0844376765344	396.0804768321576	396.08839852091114	396.04482923276674	396.124046120302
path:map00230	C12H16N5O8P	cpd:C05993	negative	[M-H]-	""	H	-1	1	-1.007276	3.826412865899883e-10	397.0866396332455	397.0826687668492	397.09061049964185	397.0469309692822	397.12634829720884
path:map00230	C10H14N5O8P	cpd:C06193	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8608750791635296	180.52172331525998	180.51991809802684	180.52352853249315	180.50367114292845	180.5397754875915
