organism	preparation	variable	original_protein_id	n_hits	temp_hits	gene_name	log2fc	has_hits	log2fc_q	log2fc_z
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25718	0		MALS	-1.35992118565683		0.253929273084479	-0.351516269894652
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25737	0		LYSP	0.292482630989298		0.651277013752456	0.228994412439611
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25740	0		RFAG	-0.33709207986746		0.477406679764244	0.00781673099267856
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25741	1	42	RFAP	5.03961281603075	stabilized	0.975442043222004	1.89672221304548
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25745	0		MNMA	-2.03821182141975		0.161100196463654	-0.589808481411612
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25746	0		HFLD	2.7752572101548		0.928290766208251	1.10122500796007
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25748	0		GALS	-0.449425820243702		0.446954813359528	-0.0316475546849776
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25798	0		FLIF	-1.05991508917099		0.31139489194499	-0.246120275270942
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25888	2	49,51.9	RHLE	-1.58456703163906	destabilized	0.224459724950884	-0.430437240677323
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25889	0		PREA	-0.719548932238146		0.383104125736739	-0.126545273074677
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25894	1	71.3	LOIP	-1.20111522301288	stabilized	0.283889980353635	-0.295725695699354
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P25906	0		PDXI	-2.32926627754294		0.128683693516699	-0.692059649811499
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26218	0		BGLH	1.70060322017251		0.860019646365422	0.723685259677423
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26458	0		APPB	6.08816173810036		0.984282907662082	2.26509091570736
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26459	0		APPC	0.417690503713111		0.682711198428291	0.272981546151302
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26616	0		MAEA	-2.2314981296747		0.140471512770138	-0.657712443845379
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26646	0		ACUI	0.0240683105050616		0.583005893909627	0.134697014453172
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26647	0		PLSC	-0.0276650524287893		0.566306483300589	0.116522419651562
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26648	0		FTSP	-0.421908495416435		0.452848722986248	-0.0219803650727478
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P26649	0		GLGS	-1.38159447822133		0.24950884086444	-0.359130375919042
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27238	0		YFED	-4.78259404137849		0.0402750491159136	-1.55394520092601
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27245	0		MARR	1.56390470807808		0.850196463654224	0.675661316782471
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27247	0		PLSX	-2.29650989987541		0.130648330058939	-0.680551913652205
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27248	1	71.3	GCVT	-2.53477644365126	destabilized	0.117878192534381	-0.764258010498122
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27249	0		GLND	0.415385387335747		0.681237721021611	0.272171729163709
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27250	0		AHR	-1.14377739075227		0.295186640471513	-0.275582178845989
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27278	0		NADR	-0.359633986734716		0.472495088408644	-0.00010253039173666
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27298	0		PRLC	-0.246284661405996		0.504420432220039	0.0397185433227131
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27302	0		TKTA	-0.732178745584111		0.37770137524558	-0.1309822887057
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27303	1	63.6	EMRA	0.226261848256871	stabilized	0.637033398821218	0.205730201003247
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27305	0		GLUQ	-0.0756631717636675		0.555009823182711	0.0996600638973826
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27306	1	51.9	STHA	-0.599508613677227	stabilized	0.404223968565815	-0.0843735675064463
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27431	0		ROXA	-0.279163366732889		0.493123772102161	0.0281678318856496
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27434	0		RODZ	-1.97611456327193		0.169449901768173	-0.567992917119559
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27828	0		WECB	-0.15892361964056		0.526031434184676	0.0704095992581919
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27829	0		WECC	0.202732082512357		0.632121807465619	0.197463892108344
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27830	1	45.4	RFFG	0.727428644727577	stabilized	0.744597249508841	0.381796533004943
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27832	0		WECD	-0.16736279407986		0.523575638506876	0.0674448088947567
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27833	0		WECE	0.475202704373675		0.693516699410609	0.293186320862954
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27836	0		WECG	-2.07064973209433		0.157170923379175	-0.601204336026268
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27838	0		CYAY	-1.18947539939195		0.287328094302554	-0.29163647617301
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27848	0		YIGL	-1.65481073273124		0.216110019646365	-0.455114754999135
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P27859	0		TATD	-0.500746942710711		0.431237721021611	-0.0496773241162497
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28224	0		MLIC	3.03695952840643		0.93467583497053	1.19316439336107
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28248	0		DCD	2.7088696992791		0.926326129666012	1.07790222278571
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28249	0		ASMA	0.034242016765356		0.586935166994106	0.138271168121625
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28304	0		QORA	0.0679347243428694		0.596758349705305	0.150107849003426
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28305	0		PABC	-0.337039568555603		0.477897838899804	0.00783517889092787
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28306	0		MLTG	-0.732449596296089		0.37721021611002	-0.131077442039308
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28629	0		ADIA	0.885926011033344		0.769155206286837	0.437478693343385
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28634	0		TRMO	-1.22528906079002		0.280943025540275	-0.304218275371028
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28635	0		METQ	0.292178325077708		0.650785854616896	0.228887505864719
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28861	0		FPR	-1.64161244883991		0.217583497053045	-0.450478028364755
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28903	1	57.9	NRDD	-1.01264807044322	stabilized	0.321218074656189	-0.229514764549441
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28904	0		TREC	0.0381104511016053		0.587917485265226	0.139630198785606
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P28905	0		HOLC	0.0626772456335065		0.595284872298625	0.148260829211905
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P29018	0		CYDD	0.789350751618895		0.754911591355599	0.403550564411148
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P29131	1	45.4	FTSN	-2.34580500563155	destabilized	0.12671905697446	-0.697869917393155
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P29208	0		MENC	-1.61002179680762		0.221512770137525	-0.439379826592337
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P29217	2	45.4,54.8	YCEH	-5.22043907832737	destabilized	0.0338899803536346	-1.70776578557689
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P29680	0		HEME	-1.47033333915191		0.236738703339882	-0.390305477422336
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P29745	0		PEPT	-0.541572626242512		0.420432220039293	-0.0640199110584121
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30011	0		NADC	-0.681342605662139		0.390471512770138	-0.113122899871049
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30014	0		RNT	0.0424988169069669		0.589390962671906	0.141171888052079
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30015	0		LHR	0.869750181264471		0.767681728880157	0.431795916602098
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30125	0		LEUB	1.7127778098797		0.861493123772102	0.727962349397783
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30128	0		GREB	-1.4459942459347		0.240176817288802	-0.381754841392218
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30130	1	60.5	FIMD	-1.04984201169378	destabilized	0.31385068762279	-0.242581473786344
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30131	0		HYPF	0.509951787019482		0.699901768172888	0.305394119873096
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30139	0		THIG	0.158560319785804		0.619351669941061	0.181945784571929
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30176	0		YBIA	0.718696249380732		0.743614931237721	0.3787287303709
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30177	0		YBIB	0.137444385617148		0.614931237721022	0.174527485710061
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30178	0		HCXB	-0.276176549741423		0.494106090373281	0.0292171390539436
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30744	0		SDAB	-0.778926906083475		0.366404715127701	-0.147405517867951
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30748	0		MOAD	-2.02610919434638		0.164047151277014	-0.585556673088716
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30749	0		MOAE	0.383526179152716		0.674852652259332	0.260979180166516
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30750	0		METN	0.793315789462839		0.756385068762279	0.404943533128045
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30850	0		RNB	0.380063477729211		0.673379174852652	0.259762688685542
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30855	0		EVGS	-0.167809743900615		0.522593320235756	0.0672877896826235
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30859	0		ARTI	0.283649507699374		0.647838899803536	0.225891222785532
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30860	0		ARTJ	-2.19844829866478		0.144400785854617	-0.64610161375813
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30863	0		DKGB	0.128177292678004		0.612475442043222	0.171271836944811
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30864	0		YAFC	-0.79327264322291		0.362966601178782	-0.152445359564942
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30870	0		GLNE	1.0184817983534		0.792239685658153	0.484047243820779
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30871	0		YGIF	0.382121847361469		0.674361493123772	0.260485820372652
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P30958	0		MFD	0.364818763292165		0.667485265225933	0.254407024718485
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31057	0		PANB	-2.06940783056822		0.157662082514735	-0.600768040070609
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31060	0		MODF	-1.6631799245816		0.214636542239686	-0.4580549595803
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31063	0		YEDD	-2.99425566045667		0.0864440078585462	-0.925678960376771
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31064	2	67,71.3	YEDE	6.66713345681154	stabilized	0.987229862475442	2.46849111612777
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31068	0		FLIH	0.814238430892479		0.758349705304519	0.41229392576827
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31069	0		KCH	-1.19881434610669		0.284381139489195	-0.29491736809243
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31119	0		AAS	-0.465669799013586		0.441552062868369	-0.0373542730455466
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31120	1	67	GLMM	0.0176356243492246	destabilized	0.582514734774067	0.132437129192711
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31142	0		SSEA	-2.30277281215204		0.130157170923379	-0.682752155168521
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31224	0		ACRB	0.70127890750942		0.739194499017682	0.372609794483493
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31433	0		YICH	-1.02099258910354		0.319744597249509	-0.232446301122071
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31434	0		YICI	-0.752988173212036		0.370825147347741	-0.138292907883396
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31441	0		ADE	0.927919297738603		0.777013752455796	0.452231474275717
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31455	1	67	YIDR	-2.79447057314158	destabilized	0.0952848722986248	-0.855491893396442
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31460	0		DGOR	-1.66281445935992		0.215127701375246	-0.457926566954318
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31466	0		ADEP	1.49874046704554		0.843811394891945	0.652768282014266
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31471	0		YIEL	-1.19814192977942		0.285363457760314	-0.294681139600931
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31473	0		RAVA	-0.168343388475446		0.522102161100196	0.0671003134899773
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31475	0		YIEP	-4.89861771622356		0.0388015717092338	-1.59470580797178
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31547	0		METI	0.691433390041601		0.735265225933202	0.36915093775271
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31550	0		THIB	0.84137147646949		0.763261296660118	0.421826113144651
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31551	0		CAID	-1.73592078396513		0.205304518664047	-0.483609757680456
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31552	0		CAIC	0.979335943808363		0.785363457760314	0.470294802375429
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31553	1	63.6	CAIT	2.05175374064355	stabilized	0.890471512770137	0.847048947286438
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31554	0		LPTD	0.651627817100316		0.726915520628684	0.355166728762106
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31572	0		CAIB	-0.821769411082402		0.356581532416503	-0.162456640093216
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31574	0		FIXB	-1.05047780170964		0.31335952848723	-0.242804834984259
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31600	0		NFRA	-0.326688548975949		0.481335952848723	0.0114716250056777
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31658	1	67	HCHA	-1.76170601508241	destabilized	0.200884086444008	-0.492668440527374
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31663	0		PANC	-2.57156034957689		0.114931237721022	-0.777180669059361
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31680	1	71.3	DJLA	3.08315353331378	stabilized	0.93664047151277	1.20939294054692
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31697	0		FIMC	0.163542018133402		0.619842829076621	0.18369591918056
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31801	0		CHAA	0.557970477873975		0.710707269155206	0.322263702666313
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31802	0		NARP	3.81149799604504		0.957760314341847	1.4652697043108
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31806	0		NNR	0.196267062699427		0.629666011787819	0.195192647618891
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31808	0		YCIK	-1.93903066796439		0.174361493123772	-0.554964868435741
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P31979	0		NUOF	-0.809098640596841		0.360019646365422	-0.158005235693048
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32099	0		LPLA	-1.11817370962331		0.298624754420432	-0.266587276841583
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32125	0		MOBB	1.17698583849216		0.81237721021611	0.539731748762463
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32131	0		HEMN	-0.914392600512953		0.335952848722986	-0.194996356084334
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32132	0		TYPA	-1.73032516760218		0.206777996070727	-0.481643945788582
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32140	1	63.6	YIHS	2.3009610156743	stabilized	0.908644400785855	0.93459866353219
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32141	0		YIHT	0.457587583603502		0.68958742632613	0.286997902708336
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32143	0		YIHV	-0.193143918882813		0.515717092337918	0.0583875686487957
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32144	1	57.9	YIHW	-2.78828193284467	destabilized	0.0972495088408644	-0.853317744580461
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32157	0		YIIM	-2.79288997792434		0.0957760314341847	-0.854936609997304
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32160	0		YIIQ	-0.482305423623817		0.43467583497053	-0.0431985816196713
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32162	6	42,45.4,49,51.9,54.8,57.9	YIIS	-12.5081939435996	destabilized	0.0068762278978389	-4.26804766516663
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32166	1	67	MENA	0.0893900839983232	stabilized	0.601669941060904	0.157645392397991
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32176	0		FDOG	2.14384251321467		0.896856581532417	0.879400915771411
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32177	0		FDHD	1.35275559522161		0.826129666011788	0.601481921683171
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32662	0		GPH	-0.453257982229617		0.444499017681729	-0.0329938424064465
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32669	0		FSAB	-0.472712283552745		0.43811394891945	-0.0398283883096067
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32680	0		YJAG	0.447590736453716		0.68762278978389	0.283485881916776
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32681	0		YJAH	-0.783351572927387		0.365422396856582	-0.148959960155475
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32684	1	51.9	RLUF	-2.471191327822	destabilized	0.120825147347741	-0.741919742694272
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32685	0		YJBD	-0.123043866352113		0.538801571709234	0.0830146173861075
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32695	0		DUSA	1.16793137033204		0.81188605108055	0.536550797812787
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32701	0		YJCC	0.013237562195655		0.580058939096267	0.130892033474584
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P32703	0		YJCE	-0.661014543895679		0.393418467583497	-0.105981390702587
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33011	0		YEEA	3.59579231374538		0.949901768172888	1.38948952784685
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33012	0		SBMC	-2.14527897918308		0.147838899803536	-0.627422548979512
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33018	0		YEIG	0.00070503629310702		0.575638506876228	0.12648919617188
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33030	0		YEIR	-0.835004065585079		0.352652259332024	-0.167106144190466
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33136	0		MDOG	-1.58132494242804		0.224950884086444	-0.429298253099879
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33195	0		GCVP	1.09490363068198		0.804027504911591	0.510895214990647
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33218	2	45.4,49	YEBE	-4.6306983073452	destabilized	0.0412573673870334	-1.50058227878855
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33221	0		PURT	-0.417392970459014		0.453831041257367	-0.0203940031630723
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33224	0		AIDB	-1.24579724724517		0.279469548133595	-0.311423064655938
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33225	0		TORA	-1.95646013018368		0.171414538310413	-0.561088062357053
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33232	0		LLDD	-0.125248547499952		0.537328094302554	0.0822400845845195
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33355	0		YEHS	2.61063804996044		0.920923379174853	1.04339218280739
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33363	0		BGLX	-0.563468803063436		0.412082514734774	-0.071712319184548
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33570	0		TKTB	1.29281366397618		0.821709233791749	0.580423551412431
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33590	0		NIKA	-0.569362592863455		0.411100196463654	-0.0737828832342534
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33594	0		NIKE	-2.2399420317777		0.138506876227898	-0.66067889509779
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33595	0		SGRR	-0.599493073344924		0.404715127701375	-0.0843681079881265
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33599	0		NUOC	0.55755470060249		0.709724950884086	0.322117634771082
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33602	0		NUOG	-0.385267846956568		0.462180746561886	-0.00910803469906262
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33607	0		NUOL	9.86457062248133		0.996070726915521	3.59179185657953
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33643	0		RLUD	-1.35737495730164		0.254911591355599	-0.350621747172687
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33644	0		YFIH	2.02104653030596		0.888015717092338	0.836261109927264
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33647	0		CHPB	1.71408366679788		0.861984282907662	0.728421113704042
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33650	0		FEOB	0.499852736202824		0.697445972495088	0.30184619362078
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33667	0		SELU	0.0358933274579862		0.587426326129666	0.138851294775453
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33898	0		GAPC	1.70250920369857		0.860510805500982	0.72435485616836
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33913	0		YEJA	0.800489335267523		0.756876227897839	0.407463691897882
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33915	0		YEJE	0.593233818561253		0.719548133595285	0.334652167130954
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33916	0		YEJF	1.65415879268187		0.857072691552063	0.707368735821931
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33920	0		YEJK	0.419744952024951		0.683202357563851	0.273703300228188
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33927	0		CCMF	1.98822163296149		0.883104125736739	0.824729301925472
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P33937	0		NAPA	1.23705912343612		0.818271119842829	0.560836265274449
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P35340	0		AHPF	-1.99651203241955		0.167485265225933	-0.57515880999241
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36561	0		COBS	3.96806748302291		0.963163064833006	1.52027457588192
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36562	0		COBT	1.97491058009471		0.882612966601179	0.820052958101743
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36566	0		CMOM	-0.47309200373715		0.43762278978389	-0.0399617888870713
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36649	0		CUEO	-0.827232361279628		0.356090373280943	-0.16437584465726
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36655	0		DSBD	0.288795413396456		0.649803536345776	0.227699045544925
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36659	0		CBPA	0.824585409520421		0.760805500982318	0.415928952244786
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36672	0		TREB	3.81474054361185		0.958251473477407	1.46640885291452
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36673	0		TRER	-0.849614323195199		0.348722986247544	-0.172238915326002
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36680	0		ZAPD	3.681848087246		0.953339882121807	1.41972202627756
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36683	0		ACNB	-0.433863952728553		0.450392927308448	-0.0261804707684379
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36767	0		RDGC	-0.493066452876222		0.433202357563851	-0.0469790693981442
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36771	0		LRHA	-0.234863606393388		0.507367387033399	0.0437309066273459
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36837	0		DTPB	3.86537934447203		0.959233791748527	1.48419891400237
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36879	0		YADG	-1.93489929640236		0.176326129666012	-0.553513464547484
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36929	0		RSMB	1.88483188966893		0.87229862475442	0.788407157289576
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36930	0		GATR	0.121087884029352		0.611493123772102	0.168781236638448
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P36938	0		PGM	-0.0177751668096804		0.568762278978389	0.119996863483706
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37005	0		LAST	0.827184397409305		0.761296660117878	0.416842010068519
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37019	0		CLCA	3.95545951656489		0.962671905697446	1.51584523534321
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37024	1	51.9	HRPB	-0.770856850965051	destabilized	0.367878192534381	-0.144570403862477
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37051	0		PURU	-2.9332568240126		0.0884086444007859	-0.904249285736093
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37095	2	57.9,60.5	PEPB	-1.53122135224216	destabilized	0.230353634577603	-0.411696218395533
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37127	0		AEGA	-0.267816293621889		0.496070726915521	0.0321542043981102
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37128	0		NUDK	-1.35439200515011		0.255893909626719	-0.349573797772297
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37147	1	57.9	FXSA	-4.32572997141915	destabilized	0.0446954813359529	-1.39344298572028
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37177	0		PTSP	-0.623720041203678		0.399312377210216	-0.0928793529398119
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37180	0		HYBB	0.976470975725446		0.783889980353635	0.469288302293593
E. coli IAI1	lysate	norm_rel_fc_protein_unmodified	P37182	5	57.9,60.5,63.6,67,71.3	HYBD	10.9611590181524	stabilized	0.9975442043222	3.97703744328054
